Codigo_Accidente,Fecha_Acc,Localidad,Longitud,Latitud,Coordenada_Completa,Dentro_Poligono_Distrital,Localidad_Por_Punto
10458623,2018-08-24,USAQUÉN,,,False,False,
10458629,2018-08-27,USAQUÉN,,,False,False,
10459077,2018-09-01,LOS MÁRTIRES,,,False,False,
10453628,2018-07-09,CIUDAD BOLÍVAR,,,False,False,
10453629,2018-07-09,FONTIBÓN,,,False,False,
10453630,2018-07-09,BARRIOS UNIDOS,,,False,False,
10454034,2018-07-11,PUENTE ARANDA,,,False,False,
10456163,2018-08-01,USAQUÉN,,,False,False,
10456165,2018-08-02,KENNEDY,,,False,False,
10456974,2018-08-11,ANTONIO NARIÑO,,,False,False,
10458235,2018-08-22,RAFAEL URIBE URIBE,,,False,False,
10458643,2018-08-28,CHAPINERO,-74.079700864,4.63466944200002,True,True,TEUSAQUILLO
10458650,2018-08-28,BOSA,,,False,False,
10458653,2018-08-27,BOSA,,,False,False,
10458655,2018-08-27,SAN CRISTÓBAL,-74.090949339,4.51413691200003,True,True,USME
10458661,2018-08-27,SANTA FE,,,False,False,
10458667,2018-08-28,KENNEDY,,,False,False,
10459089,2018-09-02,BOSA,,,False,False,
10459098,2018-09-01,USAQUÉN,,,False,False,
10452796,2018-06-29,SUBA,,,False,False,
10452808,2018-06-29,TUNJUELITO,,,False,False,
10452812,2018-06-29,LOS MÁRTIRES,,,False,False,
10453654,2018-07-08,BARRIOS UNIDOS,,,False,False,
10454063,2018-07-08,PUENTE ARANDA,,,False,False,
10454081,2018-07-10,BARRIOS UNIDOS,-74.152485261,4.54139488700002,True,True,CIUDAD BOLIVAR
10454484,2018-07-16,ANTONIO NARIÑO,,,False,False,
10455773,2018-07-30,KENNEDY,,,False,False,
10456178,2018-08-01,USME,,,False,False,
10456183,2018-08-02,LOS MÁRTIRES,,,False,False,
10456581,2018-08-07,USAQUÉN,,,False,False,
10456590,2018-08-07,PUENTE ARANDA,,,False,False,
10456602,2018-08-08,BOSA,-74.175362884,4.60758720500002,True,True,KENNEDY
10456998,2018-08-11,LOS MÁRTIRES,,,False,False,
10457003,2018-08-11,PUENTE ARANDA,,,False,False,
10457009,2018-08-10,ENGATIVÁ,,,False,False,
10457013,2018-08-11,SAN CRISTÓBAL,,,False,False,
10457021,2018-08-12,BOSA,-74.178735653,4.59678455800002,True,True,CIUDAD BOLIVAR
10457434,2018-08-14,RAFAEL URIBE URIBE,-74.1205,4.58920000000001,True,True,ANTONIO NARINO
10457435,2018-08-14,SAN CRISTÓBAL,,,False,False,
10458688,2018-07-24,USAQUÉN,-74.0752,4.58629999999999,True,True,SANTA FE
10458696,2018-08-28,PUENTE ARANDA,,,False,False,
10452823,2018-06-29,ENGATIVÁ,,,False,False,
10452840,2018-07-01,TEUSAQUILLO,-74.0651,4.64710000000002,True,True,CHAPINERO
10453249,2018-06-21,LOS MÁRTIRES,,,False,False,
10453263,2018-07-05,LOS MÁRTIRES,,,False,False,
10453678,2018-07-07,BOSA,,,False,False,
10454524,2018-07-17,BOSA,,,False,False,
10455796,2018-07-30,SUBA,,,False,False,
10456607,2018-08-07,ANTONIO NARIÑO,,,False,False,
10456608,2018-08-08,PUENTE ARANDA,-74.073103555,4.66909109900001,True,True,BARRIOS UNIDOS
10457022,2018-08-10,FONTIBÓN,,,False,False,
10457452,2018-08-15,PUENTE ARANDA,,,False,False,
10457857,2018-08-21,RAFAEL URIBE URIBE,,,False,False,
10457859,2018-08-21,CIUDAD BOLÍVAR,,,False,False,
10457861,2018-08-21,BOSA,,,False,False,
10458274,2018-08-24,PUENTE ARANDA,-74.133687837,4.62645699900003,True,True,KENNEDY
10458279,2018-08-24,SANTA FE,,,False,False,
10458282,2018-08-22,ENGATIVÁ,,,False,False,
10458712,2018-08-28,USME,,,False,False,
10458717,2018-08-29,RAFAEL URIBE URIBE,,,False,False,
10458718,2018-08-29,TUNJUELITO,-74.162620932,4.586135743,True,True,CIUDAD BOLIVAR
10452848,2018-07-01,ANTONIO NARIÑO,,,False,False,
10452856,2018-07-02,USAQUÉN,,,False,False,
10454988,2018-07-22,FONTIBÓN,,,False,False,
10456238,2018-08-02,SAN CRISTÓBAL,,,False,False,
10456240,2018-08-03,PUENTE ARANDA,,,False,False,
10458727,2018-08-28,BOSA,-74.157204076,4.58854592799997,True,True,CIUDAD BOLIVAR
10458746,2018-08-28,KENNEDY,,,False,False,
10458750,2018-08-28,BOSA,,,False,False,
10452878,2018-06-30,CIUDAD BOLÍVAR,,,False,False,
10452880,2018-07-01,ANTONIO NARIÑO,,,False,False,
10454151,2018-07-12,USAQUÉN,,,False,False,
10454158,2018-07-13,SAN CRISTÓBAL,,,False,False,
10454991,2018-07-22,LOS MÁRTIRES,,,False,False,
10454999,2018-07-22,BOSA,,,False,False,
10455016,2018-07-23,SAN CRISTÓBAL,,,False,False,
10455427,2018-07-26,SAN CRISTÓBAL,,,False,False,
10455429,2018-07-23,BOSA,,,False,False,
10455442,2018-07-26,SAN CRISTÓBAL,,,False,False,
10458343,2018-08-25,SANTA FE,,,False,False,
10458349,2018-08-25,KENNEDY,,,False,False,
10453337,2018-07-06,BOSA,-74.118744499,4.689167381,True,True,FONTIBON
10453763,2018-07-10,CIUDAD BOLÍVAR,,,False,False,
10454183,2018-07-14,FONTIBÓN,,,False,False,
10455446,2018-07-26,FONTIBÓN,,,False,False,
10456283,2018-08-04,USAQUÉN,-74.057134152,4.68567035299998,True,True,CHAPINERO
10456292,2018-08-03,ENGATIVÁ,-74.121205376,4.69247653999997,True,True,FONTIBON
10457103,2018-08-12,USAQUÉN,,,False,False,
10457526,2018-08-15,PUENTE ARANDA,,,False,False,
10458354,2018-08-25,USME,,,False,False,
10458372,2018-08-23,ANTONIO NARIÑO,,,False,False,
10458777,2018-08-29,ENGATIVÁ,,,False,False,
10458789,2018-08-27,TEUSAQUILLO,-74.0651,4.64710000000002,True,True,CHAPINERO
10465295,2018-10-30,CIUDAD BOLÍVAR,-74.195445719,4.62448906100002,True,True,BOSA
10465304,2018-10-30,ENGATIVÁ,-74.063897997,4.68617524299998,True,True,BARRIOS UNIDOS
10465696,2018-11-03,TEUSAQUILLO,,,False,False,
10459644,2018-09-04,SANTA FE,,,False,False,
10460063,2018-09-08,ANTONIO NARIÑO,,,False,False,
10460456,2018-09-12,SAN CRISTÓBAL,,,False,False,
10460873,2018-09-17,BARRIOS UNIDOS,,,False,False,
10461283,2018-09-21,TUNJUELITO,,,False,False,
10461288,2018-09-21,LOS MÁRTIRES,,,False,False,
10462107,2018-09-29,TEUSAQUILLO,,,False,False,
10462120,2018-09-29,CIUDAD BOLÍVAR,,,False,False,
10462126,2018-09-30,BOSA,,,False,False,
10462934,2018-10-07,PUENTE ARANDA,-74.117569236,4.58351598500002,True,True,RAFAEL URIBE URIBE
10462936,2018-10-07,ANTONIO NARIÑO,-74.116051017,4.58836979400002,True,True,RAFAEL URIBE URIBE
10463355,2018-10-11,KENNEDY,,,False,False,
10465312,2018-10-30,CHAPINERO,,,False,False,
10465719,2018-11-05,BOSA,,,False,False,
10460071,2018-09-07,CIUDAD BOLÍVAR,,,False,False,
10460073,2018-09-09,SAN CRISTÓBAL,,,False,False,
